,OMEGA,Hi_00REAL,Hi_00IMAG,Hi_01REAL,Hi_01IMAG,Hi_02REAL,Hi_02IMAG,Hi_10REAL,Hi_10IMAG,Hi_11REAL,Hi_11IMAG,Hi_12REAL,Hi_12IMAG,Hi_20REAL,Hi_20IMAG,Hi_21REAL,Hi_21IMAG,Hi_22REAL,Hi_22IMAG
14,7.239913230733628,0.17356383070983133,0.020427001255921867,-0.3299336502070419,-0.015309173559640383,0.17356383070983142,0.020427001255923047,-0.34464918895983854,-0.0020405965610838473,0.6500067730201795,-0.042221547057915,-0.3446491889598389,-0.002040596561086149,0.17356383070983178,0.02042700125592199,-0.3299336502070428,-0.015309173559640548,0.17356383070983186,0.020427001255923168
15,7.3135803878574555,0.17337861027860207,0.02037130992716743,-0.3297833959520621,-0.015291411035220817,0.1733786102786012,0.020371309927167344,-0.34461694602272186,-0.0020564052898980516,0.6503666480550637,-0.04210999759888766,-0.3446169460227201,-0.002056405289898085,0.17337861027860213,0.020371309927167826,-0.32978339595206224,-0.015291411035221567,0.17337861027860124,0.020371309927167743
16,7.387997118887177,0.173194482936614,0.020313821891416523,-0.3296335272983937,-0.01527202729309379,0.17319448293661274,0.020313821891415763,-0.3445844267370585,-0.002071772719798149,0.6507243350300224,-0.04199481184155919,-0.34458442673705597,-0.0020717727197969373,0.1731944829366145,0.02031382189141616,-0.3296335272983945,-0.015272027293093049,0.17319448293661321,0.020313821891415403
17,7.463171050844961,0.17301147976669362,0.02025456394727361,-0.3294840768997787,-0.015251033020352193,0.17301147976669373,0.020254563947273686,-0.3445516431286176,-0.002086693232248535,0.6510797723357397,-0.04187604321602796,-0.3445516431286178,-0.002086693232248664,0.17301147976669398,0.020254563947274318,-0.32948407689977943,-0.015251033020353485,0.1730114797666941,0.020254563947274398
18,7.539109888359023,0.17282963099944845,0.020193563526277953,-0.32933507701256276,-0.015228439728051872,0.17282963099944712,0.020193563526277873,-0.3445186073509668,-0.0021011615962298735,0.6514329000733695,-0.04175374642450822,-0.3445186073509641,-0.0021011615962300044,0.17282963099944768,0.020193563526277433,-0.32933507701256126,-0.015228439728050994,0.17282963099944634,0.020193563526277353
19,7.615821414453274,0.1726489659985684,0.020130848661387854,-0.329186559469511,-0.015204259733946224,0.17264896599856777,0.020130848661386733,-0.34448533166998224,-0.002115172970565612,0.6517836600838692,-0.041627977378474484,-0.3444853316699808,-0.002115172970563536,0.17264896599856724,0.020130848661388378,-0.32918655946950887,-0.015204259733947366,0.1726489659985666,0.020130848661387254
20,7.6933134913450125,0.172469513247471,0.02006644795518482,-0.32903855565446755,-0.015178506144293865,0.1724695132474726,0.020066447955186122,-0.3444518284484131,-0.0021287229055536147,0.6521319959746764,-0.04149879313521024,-0.34445182844841643,-0.0021287229055558525,0.1724695132474725,0.020066447955185435,-0.3290385556544705,-0.015178506144294843,0.17246951324747406,0.020066447955186743
21,7.771594061250728,0.17229130033727286,0.02000039054783728,-0.32889109647792064,-0.015151192834737898,0.17229130033727202,0.020000390547836817,-0.3444181101304734,-0.0021418073439215634,0.6524778531437226,-0.041366251833885606,-0.3444181101304717,-0.0021418073439208223,0.1722913003372729,0.02000039054783647,-0.3288910964779207,-0.015151192834736356,0.17229130033727208,0.020000390547836006
22,7.850671147200104,0.17211435395606065,0.019932706084877745,-0.32874421235346296,-0.015122334430338795,0.17211435395606015,0.019932706084877662,-0.3443841892264966,-0.002154422621064115,0.6528211788007946,-0.0412304126312959,-0.3443841892264956,-0.0021544226210640574,0.1721143539560604,0.01993270608487744,-0.32874421235346246,-0.015122334430338245,0.1721143539560599,0.01993270608487736
23,7.930552853858304,0.17193869987952054,0.019863424684897855,-0.32859793317524183,-0.015091946284812066,0.17193869987952062,0.019863424684899007,-0.3443500782977546,-0.0021665654646495177,0.6531619219862516,-0.04109133563737812,-0.344350078297755,-0.0021665654646517837,0.17193869987952143,0.019863424684898046,-0.32859793317524355,-0.015091946284812315,0.17193869987952148,0.019863424684899197
24,8.011247368356619,0.17176436296285152,0.019792576907166494,-0.3284522882963851,-0.015060044458995296,0.1717643629628513,0.019792576907166917,-0.34431578994138623,-0.0021782329935451845,0.6535000335871256,-0.04094908185061824,-0.3443157899413859,-0.0021782329935460592,0.17176436296285136,0.01979257690716654,-0.3284522882963848,-0.015060044458995408,0.17176436296285114,0.01979257690716696
25,8.092762961131584,0.17159136713397408,0.019720193719263555,-0.32830730650842826,-0.015026645698625978,0.17159136713397286,0.019720193719263118,-0.34428133677551565,-0.002189422716099704,0.6538354663506212,-0.04080371309348314,-0.3442813367755132,-0.0021894227160990983,0.17159136713397366,0.019720193719263118,-0.3283073065084275,-0.0150266456986252,0.17159136713397247,0.019720193719262678
26,8.17510798677261,0.1714197353880308,0.0196463064647781,-0.3281630160217962,-0.014991767411467263,0.17141973538803046,0.019646306464778458,-0.34424673142458273,-0.0022001325278081306,0.6541681748950479,-0.04065529194797092,-0.3442467314245822,-0.0022001325278089047,0.17141973538803135,0.01964630646477753,-0.3281630160217972,-0.014991767411466102,0.17141973538803107,0.01964630646477789
27,8.258290884878255,0.17124948978314963,0.019570946831128956,-0.3280194444473349,-0.014955427643847809,0.17124948978314966,0.019570946831129435,-0.34421198650491935,-0.00221036070836376,0.6544981157182294,-0.040503881691406486,-0.3442119865049195,-0.0022103607083646974,0.17124948978314936,0.019570946831128627,-0.3280194444473343,-0.014955427643847219,0.17124948978314938,0.019570946831129102
28,8.342320180921202,0.1710806514374366,0.01949414681755218,-0.32787661877890756,-0.014917645056657115,0.1710806514374357,0.01949414681755301,-0.3441771146105714,-0.0022201059181156738,0.6548252472034135,-0.04034954623258456,-0.3441771146105699,-0.0022201059181175056,0.17108065143743711,0.019494146817552776,-0.3278766187789086,-0.014917645056658189,0.17108065143743625,0.019494146817553605
29,8.427204487122054,0.1709132405272024,0.019415938703321263,-0.3277345653770953,-0.014878438900865607,0.17091324052720247,0.019415938703321204,-0.3441421282994254,-0.0022293671939623296,0.6551495296227489,-0.04019235004836076,-0.34414212829942553,-0.002229367193962194,0.17091324052720194,0.019415938703320153,-0.3277345653770942,-0.014878438900863544,0.170913240527202,0.019415938703320094
30,8.512952503331984,0.1707472762863765,0.019336355016231085,-0.32759330995397523,-0.014837828992602184,0.1707472762863765,0.019336355016230482,-0.3441070400796535,-0.0022381439446867227,0.655470925138359,-0.04003235812079739,-0.3441070400796533,-0.002238143944685531,0.17074727628637715,0.019336355016231217,-0.3275933099539765,-0.014837828992602357,0.17074727628637715,0.019336355016230617
31,8.599573017924406,0.170582777007091,0.019255428501425195,-0.327452877559028,-0.014795835687884494,0.17058277700709096,0.019255428501425084,-0.3440718623964824,-0.00224643594577866,0.6557893978010848,-0.03986963587495553,-0.3440718623964823,-0.002246435945778448,0.17058277700709135,0.019255428501425257,-0.3274528775590287,-0.014795835687884562,0.17058277700709132,0.019255428501425143
32,8.687074908695692,0.17041976004139742,0.019173192090576417,-0.3273132925661311,-0.014752479857005714,0.1704197600413972,0.019173192090576656,-0.34403660761933397,-0.0022542433337454696,0.6561049135469433,-0.039704249117430056,-0.34403660761933363,-0.00225424333374599,0.17041976004139742,0.019173192090575737,-0.32731329256613106,-0.01475247985700442,0.1704197600413972,0.01917319209057598
33,8.775467143775074,0.1702582418040967,0.019089678871486354,-0.32717457866168154,-0.014707782858668446,0.1702582418040965,0.019089678871485993,-0.344001288029342,-0.0022615665999435406,0.6564174401913717,-0.03953626397570808,-0.34400128802934143,-0.0022615665999428714,0.17025824180409635,0.01908967887148719,-0.327174578661681,-0.01470778285867009,0.17025824180409613,0.01908967887148683
34,8.864758782543781,0.17009823777663896,0.01900492205814591,-0.3270367588338261,-0.014661766513917004,0.17009823777663807,0.019004922058146523,-0.34396591580725927,-0.0022684065839557203,0.6567269474213138,-0.03936574683844208,-0.34396591580725766,-0.0022684065839571428,0.17009823777663882,0.019004922058145576,-0.3270367588338258,-0.014661766513916395,0.17009823777663796,0.0190049220581462
35,8.954958976563551,0.16993976251206327,0.018918954961283697,-0.3268998553627959,-0.014614453079887282,0.16993976251206247,0.018918954961284463,-0.34393050302178674,-0.002274764466549988,0.6570334067852294,-0.03919276429671483,-0.3439305030217853,-0.0022747644665517017,0.16993976251206333,0.01891895496128372,-0.326899855362796,-0.01461445307988732,0.16993976251206253,0.018918954961284488
36,9.046076970514575,0.16978282964094238,0.01883181095945321,-0.32676388981234433,-0.014565865223480474,0.1697828296409418,0.018831810959453684,-0.3438950616183256,-0.0022806417622183795,0.6573367916810858,-0.03901738308636493,-0.34389506161832456,-0.002280641762219442,0.16978282964094285,0.018831810959453785,-0.32676388981234533,-0.01456586522348151,0.1697828296409423,0.018831810959454257
37,9.138122103142994,0.16962745187829278,0.01874352347068588,-0.3266288830222806,-0.014516025994960586,0.1696274518782937,0.018743523470685496,-0.34385960340817034,-0.0022860403113555616,0.6576370773424153,-0.03883967003145272,-0.3438596034081721,-0.002286040311354588,0.16962745187829292,0.018743523470685548,-0.3266288830222808,-0.014516025994959925,0.16962745187829384,0.01874352347068516
38,9.23110380821803,0.16947364103141838,0.01865412592473754,-0.3264948551020778,-0.014464958801549825,0.16947364103141782,0.018654125924737225,-0.3438241400581617,-0.002290962272073896,0.6579342408225035,-0.03865969198891672,-0.3438241400581605,-0.0022909622720733765,0.16947364103141763,0.018654125924737266,-0.3264948551020764,-0.014464958801549393,0.16947364103141707,0.018654125924736947
39,9.32503161549887,0.16932140800863055,0.018563651735978466,-0.32636182542555325,-0.014412687381075545,0.16932140800863119,0.018563651735978272,-0.3437886830807799,-0.0022954101117112803,0.6582282609768006,-0.03847751579449828,-0.34378868308078114,-0.0022954101117107603,0.1693214080086308,0.0185636517359784,-0.32636182542555375,-0.014412687381075383,0.16932140800863144,0.018563651735978206
40,9.419915151711361,0.16917076282884386,0.018472134276927246,-0.32622981262660516,-0.01435923577569638,0.16917076282884405,0.018472134276928547,-0.34375324382474515,-0.002299386598024106,0.6585191184436194,-0.03829320820997254,-0.3437532438247458,-0.002299386598026692,0.16917076282884472,0.018472134276927156,-0.3262298126266068,-0.014359235775696106,0.1691707628288449,0.01847213427692846
41,9.515764141534667,0.1690217146319545,0.01837960685248057,-0.3260988345959717,-0.014304628305767772,0.1690217146319545,0.018379606852480336,-0.3437178334660589,-0.0023028947901316855,0.6588067956232132,-0.038106835871754036,-0.3437178334660589,-0.002302894790131221,0.16902171463195498,0.018379606852480544,-0.3260988345959726,-0.014304628305767671,0.16902171463195498,0.018379606852480315
42,9.612588408597974,0.16887427169000507,0.01828610267483339,-0.3259689084790117,-0.014248889543882806,0.16887427169000585,0.01828610267483284,-0.3436824629995473,-0.0023059380291905146,0.6590912766553065,-0.03791846524090344,-0.3436824629995488,-0.0023059380291892534,0.16887427169000585,0.01828610267483428,-0.32596890847901333,-0.014248889543884412,0.16887427169000663,0.018286102674833733
43,9.710397876487287,0.16872844141907656,0.01819165483914692,-0.32584005067447924,-0.01419204428914079,0.16872844141907636,0.018191654839146282,-0.34364714323089296,-0.002308519928880837,0.6593725473951667,-0.03772816255459746,-0.34364714323089246,-0.0023085199288795876,0.16872844141907462,0.018191654839147874,-0.3258400506744756,-0.01419204428914286,0.16872844141907445,0.018191654839147232
44,9.809202569762537,0.16858423039185413,0.018096296299941,-0.32571227683424975,-0.014134117541663571,0.1685842303918532,0.018096296299940473,-0.3436118847691387,-0.002310644365683799,0.6596505953882924,-0.037535993779072546,-0.3436118847691367,-0.0023106443656829194,0.16858423039185355,0.01809629629994051,-0.3257122768342486,-0.014134117541662694,0.1685842303918526,0.01809629629993998
45,9.909012614984984,0.16844164435085998,0.018000059848261325,-0.32558560186402363,-0.01407513447741574,0.1684416443508599,0.018000059848261245,-0.34357669801969654,-0.00231231546900195,0.6599254098438135,-0.03734202456410973,-0.3435766980196963,-0.0023123154690017993,0.16844164435086093,0.01800005984826226,-0.3255856018640256,-0.014075134477417423,0.16844164435086081,0.018000059848262178
46,10.009838241755114,0.1683006882222763,0.01790297808962045,-0.3254600399249126,-0.014015120423373021,0.16830068822227637,0.01790297808962116,-0.3435415931778439,-0.0023135376111360164,0.6601969816066668,-0.03714632019904723,-0.3435415931778442,-0.002313537611137432,0.16830068822227578,0.017902978089620623,-0.3254600399249116,-0.014015120423373413,0.16830068822227587,0.01790297808962133
47,10.111689783761058,0.16816136613032567,0.017805083422718384,-0.3253356044359212,-0.013954100833034966,0.16816136613032537,0.017805083422718138,-0.3435065802226954,-0.0023143153971522993,0.6604653031286501,-0.036948945570380275,-0.34350658022269476,-0.0023143153971518604,0.16816136613032603,0.01780508342271855,-0.32533560443592197,-0.013954100833035233,0.16816136613032576,0.017805083422718304
48,10.214577679837712,0.1680236814121922,0.017706408018966367,-0.3252123080773113,-0.01389210126236056,0.16802368141219215,0.017706408018966505,-0.34347166891166836,-0.002314653654651418,0.660730368438422,-0.036749965120946144,-0.34347166891166825,-0.0023146536546517138,0.1680236814121932,0.017706408018967536,-0.3252123080773134,-0.013892101262362686,0.16802368141219318,0.017706408018967678
49,10.318512475036615,0.16788763663341016,0.017606983802817774,-0.32509016279477027,-0.013829147346132158,0.16788763663340936,0.01760698380281677,-0.3434368687754292,-0.0023145574234844416,0.6609921731105357,-0.036549442810712214,-0.3434368687754275,-0.0023145574234825672,0.1678876366334088,0.0176069838028175,-0.32509016279476766,-0.013829147346131792,0.16788763663340803,0.017606983802816494
50,10.423504821706722,0.16775323360368993,0.01750684243289288,-0.3249691798043785,-0.01376526477476819,0.16775323360368882,0.01750684243289346,-0.34340218911330406,-0.002314031945405137,0.6612507142335868,-0.03634744207918549,-0.34340218911330184,-0.0023140319454065346,0.16775323360368935,0.01750684243289265,-0.32496917980437734,-0.013765264774767833,0.1677532336036882,0.017506842432893237
51,10.529565480586168,0.1676204733931647,0.017406015283942304,-0.3248493695983682,-0.01370047927164495,0.1676204733931658,0.017406015283942776,-0.34336763898917,-0.0023130826537284613,0.6615059903775464,-0.03614402580944279,-0.34336763898917244,-0.002313082653729191,0.16762047339316583,0.01740601528394116,-0.3248493695983702,-0.013700479271642614,0.16762047339316696,0.01740601528394163
52,10.636705321905144,0.16748935634898518,0.017304533429598028,-0.32473074195159124,-0.013634816570909196,0.16748935634898576,0.017304533429597865,-0.3433332272278069,-0.0023117151629575344,0.6617580015603758,-0.035939256293790176,-0.34333322722780796,-0.002311715162957095,0.16748935634898598,0.017304533429599197,-0.32473074195159285,-0.013634816570911345,0.16748935634898654,0.017304533429599034
53,10.744935326499995,0.1673598821122344,0.01720242762596249,-0.3246133059286928,-0.01356830239585047,0.16735988211223443,0.017202427625961882,-0.3432989624116816,-0.002309935258455044,0.6620067492139735,-0.03573319520104492,-0.34329896241168156,-0.0023099352584538078,0.167359882112234,0.01720242762596313,-0.32461330592869214,-0.013568302395851758,0.16735988211223404,0.01720242762596253
54,10.854266586938653,0.16723204963514018,0.01709972829599185,-0.32449706989195715,-0.013500962437800208,0.1672320496351398,0.017099728295991982,-0.3432648528782002,-0.0023077488861427465,0.662252236149557,-0.035525903545445305,-0.34326485287819936,-0.0023077488861430974,0.16723204963513952,0.01709972829599181,-0.32449706989195587,-0.01350096243780021,0.1672320496351391,0.017099728295991948
55,10.964710308657523,0.16710585719853766,0.016996465514704108,-0.3243820415097887,-0.013432822335625,0.16710585719853868,0.016996465514703966,-0.3432309067173826,-0.0023051621422717733,0.662494466522527,-0.03531744165717249,-0.3432309067173847,-0.002305162142271282,0.16710585719853657,0.01699646551470378,-0.3243820415097866,-0.013432822335624487,0.1671058571985376,0.016996465514703633
56,11.076277811109932,0.16698130242953854,0.01689266899518278,-0.3242682277657818,-0.013363907655809337,0.1669813024295386,0.01689266899518353,-0.3431971317699656,-0.0023021812632514536,0.6627334457969118,-0.03510786915448397,-0.3431971317699658,-0.0023021812632529606,0.1669813024295392,0.016892668995183262,-0.3242682277657831,-0.013363907655810185,0.16698130242953926,0.016892668995184004
57,11.188980528926274,0.166858382319387,0.016788368075385033,-0.32415563496837174,-0.013294243873137244,0.16685838231938668,0.016788368075385463,-0.3431635356259029,-0.00229881261559593,0.6629691807094309,-0.03489724491742989,-0.34316353562590235,-0.002298812615596858,0.16685838231938768,0.016788368075384932,-0.3241556349683731,-0.013294243873136971,0.1668583823193874,0.016788368075385356
58,11.30283001308595,0.16673709324145436,0.016683591705732755,-0.32404426876099485,-0.013223856351992212,0.16673709324145555,0.016683591705733195,-0.34313012562328304,-0.0022950626859601915,0.663201679233277,-0.03468562706315977,-0.3431301256232856,-0.00229506268596086,0.16673709324145516,0.016683591705732668,-0.3240442687609964,-0.013223856351991952,0.16673709324145639,0.01668359170573311
59,11.417837932101236,0.16661743096935797,0.01657836843749459,-0.3239341341327635,-0.013152770328294379,0.16661743096935844,0.016578368437494426,-0.3430969088476313,-0.0022909380713169694,0.6634309505416587,-0.03447307292277662,-0.3430969088476323,-0.0022909380713165475,0.16661743096935863,0.016578368437494165,-0.3239341341327648,-0.013152770328293484,0.16661743096935913,0.016578368437494002
60,11.53401607321319,0.16649939069514944,0.016472726411932107,-0.3238252354295969,-0.013081010892068291,0.16649939069514835,0.01647272641193071,-0.34306389213157107,-0.002286445469266587,0.663657004971176,-0.03425963901973616,-0.34306389213156857,-0.0022864454692639374,0.1664993906951495,0.016472726411930812,-0.3238252354295968,-0.013081010892065781,0.16649939069514838,0.01647272641192941
61,11.651376343599749,0.16638296704755873,0.016366693350208007,-0.3237175763657753,-0.013008602970659934,0.16638296704756017,0.016366693350208135,-0.34303108205485927,-0.0022815916685003297,0.66387985398509,-0.03404538104976138,-0.34303108205486227,-0.002281591668500314,0.16638296704756003,0.01636669335020669,-0.32371757636577764,-0.013008602970657243,0.16638296704756148,0.016366693350206817
62,11.769930771596094,0.16626815411027646,0.016260296544047585,-0.3236111600359085,-0.012935571312606215,0.16626815411027612,0.01626029654404681,-0.34299848494478646,-0.002276383539442076,0.6640995101365444,-0.03383035386224102,-0.34299848494478563,-0.0022763835394405533,0.16626815411027587,0.01626029654404731,-0.32361116003590734,-0.012935571312605747,0.16626815411027554,0.016260296544046534
63,11.889691507927441,0.16615494544018986,0.016153562847123503,-0.3235059889272337,-0.012861940472163255,0.16615494544019074,0.01615356284712318,-0.34296610687686074,-0.0022708280250441407,0.6643159870317951,-0.03361461144310105,-0.3429661068768625,-0.0022708280250433124,0.16615494544019044,0.016153562847123774,-0.3235059889272349,-0.01286194047216371,0.16615494544019133,0.016153562847123444
64,12.010670826954383,0.1660433340856378,0.016046518667168864,-0.32340206493228596,-0.01278773479448561,0.16604333408563698,0.016046518667169427,-0.34293395367587365,-0.002264932131794669,0.6645292992934986,-0.03339820689909936,-0.3429339536758721,-0.0022649321317959586,0.16604333408563776,0.016046518667167952,-0.3234020649322858,-0.012787734794483845,0.16604333408563698,0.016046518667168514
65,12.132881127930897,0.16593331260455904,0.015939189958790356,-0.32329938936182695,-0.012712978401466615,0.1659333126045594,0.015939189958789467,-0.342902030917217,-0.0022587029209150205,0.6647394625241178,-0.033181192443533625,-0.3429020309172176,-0.0022587029209131366,0.16593331260455896,0.015939189958789943,-0.3232993893618268,-0.012712978401465827,0.16593331260455935,0.015939189958789055
66,12.256334936275147,0.16582487308259297,0.015831602216972933,-0.32319796295807024,-0.01263769517825139,0.16582487308259358,0.015831602216972128,-0.3428703439285335,-0.002252147499751787,0.6649464932694888,-0.03296361938331857,-0.3428703439285346,-0.0022521474997500277,0.1658248730825934,0.015831602216972936,-0.32319796295807107,-0.01263769517825135,0.16582487308259397,0.01583160221697213
67,12.381044904853228,0.16571800715105306,0.015723780471257293,-0.323097785908128,-0.012561908760391443,0.1657180071510529,0.015723780471257137,-0.3428388977916161,-0.0022452730134068562,0.6651504089825956,-0.032745538107398026,-0.34283889779161575,-0.00224527301340656,0.16571800715105386,0.015723780471256204,-0.3230977859081295,-0.012561908760389236,0.1657180071510537,0.015723780471256048
68,12.507023815275963,0.16561270600477881,0.015615749280567895,-0.32299885785767224,-0.012485642521655455,0.165612706004778,0.015615749280568105,-0.34280769734457867,-0.002238086636574139,0.6653512279876008,-0.03252699807646806,-0.342807697344577,-0.0022380866365747255,0.1656127060047788,0.01561574928056784,-0.32299885785767224,-0.012485642521655356,0.16561270600477798,0.015615749280568053
69,12.634284579208902,0.16550896041983545,0.01550753272868484,-0.322901177924763,-0.012408919562505753,0.16550896041983637,0.015507532728686102,-0.342776747184278,-0.002230595565604504,0.665548969444168,-0.032308047813963146,-0.3427767471842801,-0.0022305955656069356,0.165508960419837,0.015507532728686085,-0.3229011779247662,-0.012408919562508001,0.1655089604198379,0.015507532728687346
70,12.762840239695652,0.16540676077105895,0.015399154420333435,-0.322804744713851,-0.012331762699204808,0.16540676077105826,0.015399154420334241,-0.3427460516689761,-0.0022228070108121895,0.6657436533121222,-0.032088734898279854,-0.3427460516689748,-0.002222807010813971,0.16540676077105892,0.015399154420333565,-0.32280474471385096,-0.012331762699205072,0.1654067607710582,0.015399154420334377
71,12.892703972494655,0.16530609704937885,0.015290637477868595,-0.3227095563298658,-0.012254194453558596,0.1653060970493808,0.015290637477867594,-0.3427156149211886,-0.002214728189013451,0.6659353003164843,-0.03186910595619665,-0.3427156149211924,-0.0022147281890110503,0.16530609704937899,0.015290637477868671,-0.3227095563298661,-0.012254194453558728,0.16530609704938093,0.015290637477867672
72,13.023889087429588,0.16520695887898557,0.015182004538549686,-0.32261561039244097,-0.012176237043306514,0.16520695887898526,0.015182004538548578,-0.34268544083079455,-0.002206366316302674,0.6661239319129021,-0.031649206657445944,-0.3426854408307937,-0.002206366316300453,0.16520695887898443,0.01518200453855028,-0.3226156103924388,-0.012176237043307786,0.1652069588789841,0.01518200453854917
73,13.156409029753501,0.16510933553422394,0.015073277752380152,-0.322522904050175,-0.012097912373121047,0.16510933553422402,0.01507327775237988,-0.34265553305827123,-0.0021977286010942563,0.666309570253533,-0.03142908171041508,-0.3426555330582714,-0.0021977286010936713,0.165109335534224,0.0150732777523809,-0.32252290405017525,-0.01209791237312249,0.1651093355342241,0.015073277752380623
74,13.290277381526822,0.16501321595629856,0.014964478780484115,-0.32243143399496843,-0.0120192420262245,0.16501321595629947,0.014964478780484652,-0.3426258950381696,-0.0021888222373888985,0.6664922381533878,-0.031208774858922053,-0.3426258950381716,-0.002188822237389849,0.16501321595629942,0.014964478780484023,-0.3224314339949701,-0.012019242026224232,0.16501321595630034,0.01496447878048456
