0.00909654,-90.22739
0.009038213,-90.29809
0.008981573,-90.34789
0.008926244,-90.38924
0.008870629,-90.44733
0.008816494,-90.47708
0.008761786,-90.53088
0.008708389,-90.57783
0.008655051,-90.61556
0.008603566,-90.65236
0.008549638,-90.68468
0.008497523,-90.70899
0.008445539,-90.74615
0.008392901,-90.7561
0.008343001,-90.78313
0.008293682,-90.79491
0.00824414,-90.80551
0.008195542,-90.82561
0.008151064,-90.82214
0.008103381,-90.82819
0.008055786,-90.82357
0.008008949,-90.81744
0.00796391,-90.80268
0.007920222,-90.78909
0.007875169,-90.77753
0.007830727,-90.75925
0.007788369,-90.71685
0.007744699,-90.67827
0.007702495,-90.63251
0.007669738,-90.58948
0.007630429,-90.52387
0.007578013,-90.4033
0.007535939,-90.29022
0.007499275,-90.19116
0.007463111,-90.07042
0.007433559,-89.94701
0.007416572,-89.8401
0.007387964,-89.64407
0.007362246,-89.4476
0.007343446,-89.24548
0.007331439,-89.02408
0.007326137,-88.82673
0.007330347,-88.64501
0.007337095,-88.51117
0.007350196,-88.45717
0.007364911,-88.46844
0.00737499,-88.5508
0.007382933,-88.66387
0.007386047,-88.81116
0.007381721,-88.98344
0.007371477,-89.15673
0.007360843,-89.33276
0.007347088,-89.48927
0.007331899,-89.64128
0.007317095,-89.79987
0.007299381,-89.96008
0.007283674,-90.12737
0.007264066,-90.2895
0.007239202,-90.45613
0.00721507,-90.6216
0.007190137,-90.75914
0.007160902,-90.88668
0.007130345,-90.99413
0.007098521,-91.0822
0.007069373,-91.14224
0.007040323,-91.18467
0.007012805,-91.22428
0.006988166,-91.22256
0.006964168,-91.22813
0.006943977,-91.23933
0.006922501,-91.24959
0.00690566,-91.25599
0.006887886,-91.27271
0.006870861,-91.29068
0.006853354,-91.3019
0.006838544,-91.3223
0.006823897,-91.34795
0.00680944,-91.35804
0.00679582,-91.37141
0.006782721,-91.39567
0.00676902,-91.41962
0.006756914,-91.43685
0.00674663,-91.46192
0.006736268,-91.5069
0.006726447,-91.52073
0.00671654,-91.55403
0.006709435,-91.59682
0.006700659,-91.61951
0.006692892,-91.65061
0.006685354,-91.71064
0.006679631,-91.74409
0.006672471,-91.79882
0.00666803,-91.81908
0.006662801,-91.8856
0.006657387,-91.95139
0.006655779,-91.99083
0.006652202,-92.05798
0.006649258,-92.13407
0.006645609,-92.18739
0.006643417,-92.24782
0.00664263,-92.33545
0.006642434,-92.43256
0.006641705,-92.50987
0.006640413,-92.57088
0.006641113,-92.64162
0.006645767,-92.71249
0.006645837,-92.7848
0.006648157,-92.87263
0.006651919,-92.98499
0.006656499,-93.09305
0.006657683,-93.2198
0.006662272,-93.34557
0.006668902,-93.48145
0.006676539,-93.64301
0.006682583,-93.81953
0.00669107,-94.00384
0.006697067,-94.17211
0.006702723,-94.34908
0.006706813,-94.53072
0.006710955,-94.70835
0.006716679,-94.89153
0.00672143,-95.06319
0.006723969,-95.23351
0.006731828,-95.39215
0.006740334,-95.56853
0.006750768,-95.74982
0.006762834,-95.94093
0.006776421,-96.15342
0.006790041,-96.37672
0.006803928,-96.59224
0.006818496,-96.84191
0.006835136,-97.10951
0.006848983,-97.39715
0.006864988,-97.68474
0.006879757,-98.02055
0.006895659,-98.34019
0.00691019,-98.69144
0.006925758,-99.04626
0.006938432,-99.43655
0.006952869,-99.82854
0.006965428,-100.2571
0.006975904,-100.6833
0.006985785,-101.1472
0.006993066,-101.6243
0.006995204,-102.1192
0.006996891,-102.619
0.006994701,-103.1295
0.006987464,-103.5927
0.006976183,-104.0721
0.00696619,-104.5337
0.006953535,-104.9505
0.006941751,-105.3306
0.006933543,-105.6898
0.006926783,-106.0397
0.006925779,-106.3667
0.006928937,-106.6903
0.006936698,-107.0438
0.006947595,-107.4223
0.006961315,-107.818
0.006979762,-108.2532
0.007000238,-108.7256
0.007018931,-109.2498
0.007042961,-109.8076
0.007064134,-110.4385
0.007084052,-111.0841
0.007106551,-111.764
0.007122414,-112.5272
0.007139438,-113.3253
0.007151976,-114.1442
0.007163736,-115.0086
0.007168003,-115.9241
0.007170724,-116.8804
0.007167028,-117.8713
0.00716032,-118.8812
0.007146443,-119.9595
0.007128811,-121.0446
0.007101387,-122.1599
0.00707018,-123.2955
0.007033051,-124.469
0.006987771,-125.6657
0.006935102,-126.8777
0.006873034,-128.0838
0.006807248,-129.3248
0.00672801,-130.5647
0.006647404,-131.7848
0.006557077,-132.9978
0.006457405,-134.2133
0.006355912,-135.3858
0.006244531,-136.5475
0.006128273,-137.6649
0.006007176,-138.7486
0.005883485,-139.7918
0.005754112,-140.7663
0.005619836,-141.7216
0.005485626,-142.5904
0.005350429,-143.3968
0.005212838,-144.1362
0.005077066,-144.8113
0.00493951,-145.394
0.004802999,-145.939
0.00466862,-146.3638
0.004596249,-147.7982
